,Date,Close/Last,Volume,Open,High,Low,Gain or Loss,Next Day,SPY Open,SPY High,SPY Low,SPY Close,SPY Adj Close,SPY Volume,SPY Gain or Loss,SPY Next Day,Quarter,Quarter1,Quarter2,Quarter3,Quarter4,Earnings,iPhone,iPad,Mac,Other
31,01/14/2020,312.68,40653460.0,316.7,317.57,312.17,0.0,0.0,327.47,328.62,326.84,327.45,312.15,62832800.0,0.0,1.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,01/13/2020,316.96,30521720.0,311.64,317.07,311.15,1.0,0.0,326.39,327.96,325.92,327.95,312.63,47086800.0,1.0,0.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,01/10/2020,310.33,35217270.0,310.6,312.67,308.25,1.0,1.0,327.29,327.46,325.2,325.71,310.5,53029300.0,0.0,1.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,01/09/2020,309.63,42621540.0,307.235,310.43,306.2,1.0,1.0,326.16,326.73,325.52,326.65,311.39,48473300.0,1.0,0.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,01/08/2020,303.19,33090950.0,297.16,304.4399,297.156,1.0,1.0,322.94,325.78,322.67,324.45,309.29,68296000.0,1.0,1.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,01/07/2020,298.39,27877660.0,299.84,300.9,297.48,0.0,1.0,323.02,323.54,322.24,322.73,307.65,40496400.0,0.0,1.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,01/06/2020,299.8,29644640.0,293.79,299.96,292.75,1.0,0.0,320.49,323.73,320.36,323.64,308.52,55653900.0,1.0,0.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,01/03/2020,297.43,36633880.0,297.15,300.58,296.5,0.0,1.0,321.16,323.64,321.1,322.41,307.35,77709700.0,0.0,1.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,01/02/2020,300.35,33911860.0,296.24,300.6,295.19,1.0,0.0,323.54,324.89,322.53,324.87,309.69,59151200.0,1.0,0.0,2020Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,12/31/2019,293.65,25247630.0,289.93,293.68,289.52,1.0,1.0,320.53,322.13,320.15,321.86,306.83,57077300.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,12/30/2019,291.52,36059610.0,289.46,292.69,285.22,1.0,1.0,322.95,323.1,320.55,321.08,306.08,49729100.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,12/27/2019,289.8,36592940.0,291.12,293.97,288.12,0.0,1.0,323.74,323.8,322.28,322.86,307.78,42528800.0,0.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,12/26/2019,289.91,23334000.0,284.82,289.98,284.7,1.0,0.0,321.65,322.95,321.64,322.94,307.86,30911200.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,12/24/2019,284.27,12119710.0,284.69,284.89,282.9197,1.0,1.0,321.47,321.52,320.9,321.23,306.22,20270000.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,12/23/2019,284.0,24677880.0,280.53,284.25,280.3735,1.0,1.0,321.59,321.65,321.06,321.22,306.22,52990000.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46,12/20/2019,279.44,69032740.0,282.23,282.65,278.56,0.0,1.0,320.46,321.97,319.39,320.73,305.75,147142100.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,12/19/2019,280.02,24626950.0,279.5,281.18,278.95,1.0,0.0,319.8,320.98,319.52,320.9,304.41,85310500.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,12/18/2019,279.74,29024690.0,279.8,281.9,279.12,0.0,1.0,320,320.25,319.53,319.59,303.17,48133000.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,12/17/2019,280.41,28575800.0,279.57,281.77,278.8,1.0,0.0,319.92,320.25,319.48,319.57,303.15,61097700.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,12/16/2019,279.86,32081110.0,277.0,280.79,276.98,1.0,1.0,319.22,320.15,317.25,319.5,303.09,82749700.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,12/13/2019,275.15,33432810.0,271.46,275.3,270.93,1.0,1.0,316.87,318.67,316.02,317.32,301.02,81503900.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,12/12/2019,271.46,34437040.0,267.78,272.5599,267.321,1.0,1.0,314.43,317.99,314.17,317.13,300.84,96389600.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,12/11/2019,270.77,19723390.0,268.81,271.1,268.5,1.0,1.0,314.03,314.7,313.44,314.42,298.27,53429100.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,12/10/2019,268.48,22632380.0,268.6,270.07,265.86,1.0,1.0,313.82,314.55,312.81,313.53,297.42,52649800.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
56,12/09/2019,266.92,32182650.0,270.0,270.8,264.91,0.0,1.0,314.44,315.18,313.8,313.88,297.75,34838500.0,0.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57,12/06/2019,270.71,26547490.0,267.48,271.0,267.3,1.0,0.0,314.12,315.31,314.11,314.87,298.69,48927000.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,12/05/2019,265.58,18661340.0,263.79,265.89,262.73,1.0,1.0,312.23,312.25,310.58,312.02,295.99,40709000.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,12/04/2019,261.74,16810390.0,261.07,263.31,260.68,1.0,1.0,310.7,312.12,310.32,311.46,295.46,49080000.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,12/03/2019,259.45,29377270.0,258.31,259.53,256.29,0.0,1.0,308.65,309.64,307.13,309.55,293.65,73941700.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,12/02/2019,264.16,23693550.0,267.27,268.25,263.45,0.0,0.0,314.59,314.66,311.17,311.64,295.63,75767800.0,0.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62,11/29/2019,267.25,11654360.0,266.6,268.0,265.9,0.0,0.0,314.86,315.13,314.06,314.31,298.16,36592700.0,0.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
63,11/27/2019,267.84,16386120.0,265.58,267.98,265.31,1.0,0.0,314.61,315.48,314.37,315.48,299.27,44444600.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,11/26/2019,264.29,26334880.0,266.94,267.16,262.5,0.0,1.0,313.41,314.28,313.06,314.08,297.94,37569000.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,11/25/2019,266.37,21029520.0,262.71,266.44,262.52,1.0,0.0,311.98,313.37,311.98,313.37,297.27,48647200.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,11/22/2019,261.78,16331260.0,262.59,263.18,260.84,0.0,1.0,311.09,311.24,309.85,310.96,294.98,44850200.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67,11/21/2019,262.01,30348780.0,263.69,264.005,261.18,0.0,0.0,310.89,311.01,309.39,310.27,294.33,54664700.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68,11/20/2019,263.19,26609920.0,265.54,266.083,260.4,0.0,0.0,311.28,311.85,309.06,310.77,294.8,79406200.0,0.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
69,11/19/2019,266.29,19069600.0,267.9,268.0,265.3926,0.0,0.0,312.68,312.69,311.22,311.93,295.9,67804700.0,0.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70,11/18/2019,267.1,21700900.0,265.8,267.43,264.23,1.0,0.0,311.53,312.28,311.03,312.02,295.99,49228000.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71,11/15/2019,265.76,25093670.0,263.68,265.78,263.01,1.0,1.0,311.02,311.84,310.26,311.79,295.77,62023600.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72,11/14/2019,262.64,22395560.0,263.75,264.88,262.1,0.0,1.0,308.79,309.64,308.09,309.55,293.65,51219900.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,11/13/2019,264.47,25817590.0,261.13,264.78,261.07,1.0,0.0,307.91,309.54,307.66,309.1,293.22,53917700.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
74,11/12/2019,261.96,21847230.0,261.55,262.79,260.92,0.0,1.0,308.75,309.99,308.15,309.0,293.13,46484600.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75,11/11/2019,262.2,20507460.0,258.3,262.47,258.28,1.0,0.0,307.42,308.54,307.27,308.35,292.51,35797300.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76,11/08/2019,260.14,17520500.0,258.69,260.44,256.85,1.0,1.0,307.8,309.0,307.03,308.94,293.07,49032100.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77,11/07/2019,259.43,23735080.0,258.74,260.35,258.11,1.0,1.0,308.57,309.65,307.66,308.18,292.35,54272300.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,11/06/2019,257.24,18966120.0,256.77,257.49,255.365,1.0,1.0,307.03,307.4,306.06,307.1,291.32,46487100.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79,11/05/2019,257.13,19974430.0,257.05,258.19,256.32,0.0,1.0,307.59,307.92,306.71,307.03,291.26,42933200.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,11/04/2019,257.5,25817950.0,257.33,257.845,255.38,1.0,0.0,307.85,308.0,306.96,307.37,291.58,60606900.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81,11/01/2019,255.82,37781330.0,249.54,255.93,249.16,1.0,1.0,304.92,306.19,304.74,306.14,290.41,71141500.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82,10/31/2019,248.76,34790520.0,247.24,249.17,237.26,1.0,1.0,304.13,304.13,301.73,303.33,287.75,69053800.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,10/30/2019,243.26,31130520.0,244.76,245.3,241.21,0.0,1.0,303.43,304.55,301.99,304.14,288.51,49643900.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
84,10/29/2019,243.29,35709870.0,248.97,249.75,242.57,0.0,0.0,303,304.23,302.86,303.21,287.63,44284900.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85,10/28/2019,249.05,24143240.0,247.42,249.25,246.72,1.0,0.0,302.94,303.85,302.91,303.3,287.72,42147000.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,10/25/2019,246.58,18369300.0,243.16,246.73,242.88,1.0,1.0,299.74,302.2,299.68,301.6,286.11,45205400.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87,10/24/2019,243.58,17916260.0,244.51,244.8,241.805,1.0,1.0,300.91,301.07,299.46,300.37,284.94,35453100.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
88,10/23/2019,243.18,19932550.0,242.1,243.24,241.22,1.0,1.0,298.73,299.94,298.5,299.88,284.47,34352200.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,10/22/2019,239.96,22684000.0,241.16,242.2,239.6218,0.0,1.0,300.58,300.9,298.91,299.01,283.65,48594700.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90,10/21/2019,240.51,22367480.0,237.52,240.99,237.32,1.0,0.0,299.42,300.21,298.94,299.99,284.58,39048600.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
91,10/18/2019,236.41,24377170.0,234.59,237.58,234.29,1.0,1.0,298.69,299.4,297.03,297.97,282.66,64304000.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92,10/17/2019,235.28,17272900.0,235.09,236.15,233.52,1.0,1.0,299.68,300.24,298.52,299.28,283.9,45736600.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93,10/16/2019,234.37,19286690.0,233.37,235.24,233.2,0.0,1.0,298.37,299.16,297.92,298.4,283.07,48928200.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,10/15/2019,235.32,23040480.0,236.39,237.65,234.88,0.0,0.0,297.1,299.7,296.97,298.88,283.52,46754500.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,10/14/2019,235.87,24413480.0,234.9,238.1342,234.6701,0.0,0.0,295.93,296.67,295.57,295.95,280.75,40394800.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96,10/11/2019,236.21,41990210.0,232.95,237.64,232.3075,1.0,0.0,296.27,298.74,296.14,296.28,281.06,98720400.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
97,10/10/2019,230.09,28962980.0,227.93,230.44,227.3,1.0,1.0,291.18,294.21,291.0,293.24,278.17,55296300.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
98,10/09/2019,227.03,19029420.0,227.03,227.79,225.64,1.0,1.0,290.75,292.3,290.06,291.27,276.31,62359400.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,10/08/2019,224.4,29282700.0,225.82,228.06,224.33,0.0,1.0,291.04,291.85,288.49,288.53,273.71,95708100.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100,10/07/2019,227.06,30889270.0,226.27,229.93,225.84,1.0,0.0,293.47,295.26,292.77,293.08,278.02,59610500.0,0.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,10/04/2019,227.01,34755550.0,225.64,227.49,223.89,1.0,1.0,291.14,294.63,291.08,294.35,279.23,65091200.0,1.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102,10/03/2019,220.82,30352690.0,218.43,220.96,215.132,1.0,1.0,287.81,290.45,284.82,290.42,275.5,85278800.0,1.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,10/02/2019,218.96,35767260.0,223.06,223.58,217.93,0.0,1.0,291.5,291.51,286.64,288.06,273.26,122539500.0,0.0,1.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104,10/01/2019,224.59,36187160.0,225.07,228.22,224.2,1.0,0.0,297.74,298.46,293.0,293.24,278.17,88242400.0,0.0,0.0,2019Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
105,09/30/2019,223.97,26318580.0,220.9,224.58,220.79,1.0,1.0,295.97,297.55,295.92,296.77,281.52,51662400.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,09/27/2019,218.82,25361290.0,220.54,220.96,217.2814,0.0,1.0,297.83,297.95,293.69,295.4,280.22,84746600.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107,09/26/2019,219.89,19088310.0,220.0,220.94,218.83,0.0,0.0,297.63,297.86,295.45,297.0,281.74,56179700.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
108,09/25/2019,221.03,22481010.0,218.55,221.5,217.1402,1.0,0.0,295.96,298.11,294.33,297.62,282.33,71854000.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109,09/24/2019,217.68,31434370.0,221.03,222.49,217.19,0.0,1.0,299.41,299.84,294.81,295.87,280.67,94869400.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110,09/23/2019,218.72,19419650.0,218.95,219.84,217.65,1.0,0.0,297.55,299.0,297.27,298.21,282.89,43476800.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,09/20/2019,217.73,57977090.0,221.38,222.56,217.473,0.0,1.0,300.36,300.67,297.41,298.28,282.96,89565000.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113,09/19/2019,220.96,22187880.0,222.01,223.76,220.37,0.0,0.0,301.53,302.63,300.71,301.08,284.3,76560500.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,09/18/2019,222.77,25643090.0,221.06,222.85,219.44,1.0,0.0,300.49,301.22,298.24,301.1,284.32,73375800.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115,09/17/2019,220.7,18386470.0,219.96,220.82,219.12,1.0,1.0,299.94,301.02,299.75,300.92,284.15,41475500.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,09/16/2019,219.9,21158140.0,217.73,220.13,217.56,1.0,1.0,299.84,301.14,299.45,300.16,283.43,58191200.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117,09/13/2019,218.75,39763300.0,220.0,220.79,217.02,0.0,1.0,301.78,302.17,300.68,301.09,284.31,62104800.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,09/12/2019,223.085,32226670.0,224.8,226.42,222.86,0.0,0.0,301.25,302.46,300.41,301.29,284.5,72908700.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,09/11/2019,223.59,44289650.0,218.07,223.71,217.73,1.0,0.0,298.47,300.34,297.75,300.25,283.52,68821100.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,09/10/2019,216.7,31777930.0,213.86,216.78,211.71,1.0,1.0,297.36,298.2,295.97,298.13,281.51,57947100.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,09/09/2019,214.17,27309400.0,214.84,216.44,211.07,1.0,1.0,299.14,299.24,297.16,298.2,281.58,51260300.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122,09/06/2019,213.26,19362290.0,214.05,214.42,212.51,0.0,1.0,298.17,298.76,297.42,298.05,281.44,49584300.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,09/05/2019,213.28,23946880.0,212.0,213.97,211.51,1.0,0.0,296.79,298.83,294.0,297.82,281.22,83258100.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124,09/04/2019,209.19,19216820.0,208.39,209.48,207.32,1.0,1.0,293.14,294.06,292.31,294.04,277.65,46887300.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
125,09/03/2019,205.7,20059570.0,206.43,206.98,204.22,0.0,1.0,290.57,291.58,289.27,290.74,274.54,69101400.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,08/30/2019,208.74,21162560.0,210.16,210.45,207.2,0.0,0.0,294.22,294.24,291.42,292.45,276.15,62901200.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127,08/29/2019,209.01,21007650.0,208.5,209.32,206.655,1.0,0.0,291.72,293.16,290.61,292.58,276.27,57899400.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128,08/28/2019,205.53,15957630.0,204.1,205.72,203.32,1.0,1.0,286.14,289.07,285.25,288.89,272.79,59696700.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,08/27/2019,204.16,25897340.0,207.86,208.55,203.53,0.0,1.0,289.54,289.95,286.03,286.87,270.88,66668900.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130,08/26/2019,206.49,26066130.0,205.86,207.19,205.0573,1.0,0.0,287.27,288.0,285.58,288.0,271.95,72423800.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,08/23/2019,202.64,46882840.0,209.43,212.051,201.0,0.0,1.0,290.92,292.76,283.47,284.85,268.97,149161500.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
132,08/22/2019,212.46,22267820.0,213.19,214.435,210.75,0.0,0.0,293.23,293.93,290.4,292.36,276.07,51666400.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,08/21/2019,212.64,21564750.0,212.99,213.65,211.6032,1.0,0.0,292.48,292.86,291.72,292.45,276.15,49524700.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134,08/20/2019,210.36,26919530.0,210.88,213.35,210.32,1.0,1.0,291.77,292.36,289.95,290.09,273.92,51596400.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135,08/19/2019,210.35,24431920.0,210.62,212.7307,210.025,1.0,1.0,292.19,293.08,291.44,292.33,276.04,53571800.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136,08/16/2019,206.5,28813620.0,204.28,207.16,203.84,1.0,1.0,286.48,289.33,284.71,288.85,272.75,83018300.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137,08/15/2019,201.74,27883360.0,203.46,205.14,199.67,0.0,1.0,284.88,285.64,282.39,284.65,268.78,99556600.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138,08/14/2019,202.75,36547440.0,203.16,206.44,202.5869,0.0,0.0,288.07,288.74,283.76,283.9,268.08,135622100.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139,08/13/2019,208.97,47539790.0,201.02,212.14,200.83,1.0,0.0,287.74,294.15,287.36,292.55,276.24,94299800.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,08/12/2019,200.48,22481890.0,199.62,202.0516,199.15,0.0,1.0,289.96,291.61,287.02,288.07,272.01,65527600.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,08/09/2019,200.99,24619750.0,201.3,202.76,199.29,0.0,0.0,292.58,293.24,289.65,291.62,275.37,93730000.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142,08/08/2019,203.43,27009520.0,200.2,203.53,199.39,1.0,0.0,289.62,293.62,289.01,293.62,277.25,87713900.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
143,08/07/2019,199.04,33364400.0,195.41,199.56,193.82,1.0,1.0,284.4,288.82,282.04,287.97,271.92,140572300.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144,08/06/2019,197.0,35824790.0,196.31,198.067,194.04,1.0,1.0,285.91,288.04,284.28,287.8,271.76,120711700.0,1.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145,08/05/2019,193.34,52392970.0,197.99,198.649,192.58,0.0,1.0,288.09,288.21,281.72,283.82,268.0,178745400.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
146,08/02/2019,204.02,40862120.0,205.53,206.43,201.63,0.0,0.0,293.85,294.12,290.9,292.62,276.31,116749700.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,08/01/2019,208.43,54017920.0,213.9,218.03,206.7435,0.0,0.0,297.6,300.87,293.96,294.84,278.41,142646600.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
148,07/31/2019,213.04,69281360.0,216.42,221.37,211.3,1.0,0.0,300.99,301.2,295.2,297.43,280.85,104245200.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
149,07/30/2019,208.78,33935720.0,208.76,210.16,207.31,0.0,1.0,299.91,301.17,299.49,300.72,283.96,45849000.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
150,07/29/2019,209.68,21673390.0,208.46,210.64,208.44,1.0,0.0,301.88,302.01,300.85,301.46,284.66,38126500.0,0.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
151,07/26/2019,207.74,17618870.0,207.48,209.73,207.14,1.0,1.0,300.76,302.23,300.62,302.01,285.18,45084100.0,1.0,0.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
152,07/25/2019,207.02,13909560.0,208.89,209.24,206.73,0.0,1.0,300.94,301.0,299.11,300.0,283.28,55394100.0,0.0,1.0,2019Q3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
